CellID,X_centroid,Y_centroid
42544,5439.572916666667,5410.302083333333
42660,5665.96,5102.35
42673,5569.63829787234,5253.553191489362
42700,5135.928571428572,5302.59375
42715,5389.541237113402,5391.639175257732
42919,5418.170370370371,5218.607407407408
43082,5766.009259259259,5107.617283950617
43259,5148.70652173913,5195.576086956522
43262,5496.442786069651,5386.885572139304
43272,5261.5026455026455,5538.783068783069
43281,5558.905882352941,5040.129411764706
43417,5760.359116022099,5438.232044198895
43463,5627.359550561798,5054.106741573034
43500,5831.926701570681,5238.9162303664925
43540,5552.116279069767,5059.813953488372
43601,5262.559782608696,5027.130434782609
43651,5683.569565217392,5042.621739130434
43661,5373.728744939272,4967.068825910931
43699,5229.14054054054,5272.054054054054
43723,5669.421428571429,5089.107142857143
43830,5380.6,5603.504545454545
43987,5323.391608391608,5209.258741258741
44000,5325.882352941177,5433.063725490196
44010,5353.461333333334,5383.066666666667
44102,5381.720338983051,5458.440677966101
44222,5305.822222222222,5541.844444444445
44333,5550.548780487805,5181.512195121952
44400,5502.264462809917,5133.603305785124
44518,5764.341614906833,5339.788819875776
44618,5315.3165467625895,5254.848920863309
44719,5171.204545454545,5141.221590909091
45069,5533.040540540541,5123.927927927928
45139,5368.123456790124,5524.450617283951
45176,5064.75,5249.734042553191
45434,5599.902325581395,4972.046511627907
45439,5480.8533333333335,4984.233333333334
45481,5514.347457627118,5552.440677966101
45514,5449.63779527559,5627.622047244095
45535,5125.233215547703,5449.533568904593
45651,5163.6612903225805,5487.887096774193
45781,5488.632978723404,5071.702127659574
45799,5600.875968992248,5570.186046511628
45878,5068.957928802589,5474.757281553398
45975,5576.325688073394,5173.807339449541
46017,5418.685512367491,5435.929328621908
46082,5255.548387096775,5415.258064516129
46156,5158.932203389831,5116.720338983051
46250,5484.402826855124,5465.466431095407
46253,5669.5224719101125,4984.0842696629215
46386,5364.373015873016,5434.253968253968
46472,5178.849137931034,5516.163793103448
46518,5443.1563981042655,5128.8530805687205
46567,5206.504854368932,5345.47572815534
46958,5443.625,5499.478448275862
47064,5409.125,5264.833333333333
47090,5530.411255411255,4997.012987012987
47199,5603.106382978724,5282.079787234043
47307,5784.350427350428,5303.666666666667
47318,5305.415384615385,5432.984615384616
47568,5144.011363636364,5354.0625
47638,5278.816860465116,5532.7761627906975
47802,5117.139534883721,5120.360465116279
47809,5288.468085106383,4902.170212765957
47838,5341.367346938776,5657.255102040816
47926,5205.620689655172,5370.126436781609
47936,5156.59477124183,5231.555555555556
47980,5291.173076923077,5432.461538461538
47995,5260.603773584906,5309.591194968553
47998,5111.872274143302,5468.236760124611
48062,5183.058608058608,5571.937728937729
48098,5287.58407079646,5444.66371681416
48215,5503.714285714285,5565.775510204082
48265,5451.717557251908,5009.213740458015
48324,5773.980952380953,5388.273015873016
48327,5383.166666666667,4980.775862068966
48351,5577.152173913043,5077.086956521739
48506,5317.638743455497,4951.015706806283
48680,5171.118811881188,5128.0
48733,5541.415584415585,5676.831168831169
48771,5235.542750929368,5626.605947955391
48792,5422.969696969697,5672.878787878788
48818,5364.09375,5239.54375
48914,5341.248226950354,5476.184397163121
48932,5488.807909604519,5338.4802259887
48996,5461.770992366412,5358.412213740458
49002,5253.964705882353,5296.058823529412
49166,5386.3359375,5055.76171875
49280,5242.545112781955,5465.334586466165
49440,5443.431506849315,4999.157534246576
49508,5581.6466431095405,5447.706713780919
49595,5321.570680628272,5156.335078534032
49930,5622.730290456431,5132.651452282158
49933,5310.080357142857,5078.0625
49949,5540.394871794872,5429.528205128205
49965,5297.2235294117645,4891.735294117647
50019,5291.5770609319,5026.1899641577065
50025,5468.536764705882,5532.985294117647
50191,5622.153284671533,5469.124087591241
