phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
Ki67+ tumor cells,Ki67+ tumor,138584.0,AGSCC_1_138584,13580.8564954683,14332.084592145
tumor cells,Tumor,139166.0,AGSCC_1_139166,13729.7452513966,14456.8670391061
Ki67+ tumor cells,Ki67+ tumor,139195.0,AGSCC_1_139195,13069.0539358601,14689.0481049563
tumor cells,Tumor,139482.0,AGSCC_1_139482,13751.4824120603,13773.8726968174
tumor cells,Tumor,139524.0,AGSCC_1_139524,14049.955017301,13589.214532872
Ki67+ tumor cells,Ki67+ tumor,139652.0,AGSCC_1_139652,13305.7442218798,15195.1155624037
tumor cells,Tumor,139802.0,AGSCC_1_139802,13893.8265306122,14485.2244897959
Ki67+ tumor cells,Ki67+ tumor,140737.0,AGSCC_1_140737,14280.2763337893,13690.8235294118
tumor cells,Tumor,140902.0,AGSCC_1_140902,13693.0199556541,14174.2150776053
Ki67+ tumor cells,Ki67+ tumor,140958.0,AGSCC_1_140958,13092.119695321,14568.1479869423
tumor cells,Tumor,142196.0,AGSCC_1_142196,13743.2098092643,13864.8596730245
Ki67+ tumor cells,Ki67+ tumor,142686.0,AGSCC_1_142686,13902.9250645995,14953.3875968992
Ki67+ tumor cells,Ki67+ tumor,142729.0,AGSCC_1_142729,13977.1697792869,15581.5942275042
Ki67+ tumor cells,Ki67+ tumor,144069.0,AGSCC_1_144069,14044.093625498,14590.561752988
Ki67+ tumor cells,Ki67+ tumor,144766.0,AGSCC_1_144766,13373.9685393258,15640.3707865169
tumor cells,Tumor,145127.0,AGSCC_1_145127,13372.0240963855,14558.0542168675
Ki67+ tumor cells,Ki67+ tumor,145413.0,AGSCC_1_145413,13825.8684807256,15580.1904761905
Ki67+ tumor cells,Ki67+ tumor,145483.0,AGSCC_1_145483,13483.8759124088,14578.7347931873
regulatory T cells,Regulatory T cells,145538.0,AGSCC_1_145538,13951.1042183623,15408.3325062035
Ki67+ tumor cells,Ki67+ tumor,146014.0,AGSCC_1_146014,13275.7600554785,14706.0235783634
tumor cells,Tumor,146163.0,AGSCC_1_146163,13991.631391201,14421.1046373365
tumor cells,Tumor,146829.0,AGSCC_1_146829,13881.8780864198,15158.9151234568
tumor cells,Tumor,147656.0,AGSCC_1_147656,13664.5272727273,13643.5008264463
tumor cells,Tumor,147691.0,AGSCC_1_147691,13416.9268292683,14886.6930894309
tumor cells,Tumor,147741.0,AGSCC_1_147741,13920.671182266,13578.5899014778
tumor cells,Tumor,147924.0,AGSCC_1_147924,13659.6635416667,14550.1375
tumor cells,Tumor,147978.0,AGSCC_1_147978,14029.3958868895,15000.5038560411
tumor cells,Tumor,148664.0,AGSCC_1_148664,14046.3603603604,14907.8738738739
M1/M0 macrophages,M1/M0 macrophages,148695.0,AGSCC_1_148695,13623.0729783037,13905.3944773176
Ki67+ tumor cells,Ki67+ tumor,149662.0,AGSCC_1_149662,13845.5808636749,13863.6274343776
tumor cells,Tumor,151637.0,AGSCC_1_151637,13726.8194690265,14899.3752212389
tumor cells,Tumor,151659.0,AGSCC_1_151659,13527.9332298137,13925.2779503106
tumor cells,Tumor,152416.0,AGSCC_1_152416,13508.6965174129,15035.7437810945
Ki67+ tumor cells,Ki67+ tumor,152623.0,AGSCC_1_152623,13828.5259593679,15248.848758465
Ki67+ tumor cells,Ki67+ tumor,152729.0,AGSCC_1_152729,13669.7535545024,15223.9123222749
Ki67+ tumor cells,Ki67+ tumor,153430.0,AGSCC_1_153430,13623.8345771144,13821.4253731343
memory CD8+ T cells,Effector CD8+ T cells,153572.0,AGSCC_1_153572,13849.1684587814,14551.1863799283
Ki67+ tumor cells,Ki67+ tumor,154122.0,AGSCC_1_154122,14025.6121673004,14446.8460076046
tumor cells,Tumor,154240.0,AGSCC_1_154240,13735.1617933723,13841.1306042885
tumor cells,Tumor,154574.0,AGSCC_1_154574,13787.468879668,14084.3962655602
tumor cells,Tumor,154609.0,AGSCC_1_154609,14214.6124197002,14540.6659528908
tumor cells,Tumor,154712.0,AGSCC_1_154712,13776.3751705321,14049.2278308322
CD4+ T cells,CD4+ T cells,155253.0,AGSCC_1_155253,13260.5115207373,15651.1221198157
tumor cells,Tumor,155407.0,AGSCC_1_155407,13095.5642857143,14706.8071428571
Ki67+ tumor cells,Ki67+ tumor,155712.0,AGSCC_1_155712,13560.0641509434,15741.2377358491
M1/M0 macrophages,M1/M0 macrophages,156358.0,AGSCC_1_156358,13394.7373737374,15346.101010101
tumor cells,Tumor,156735.0,AGSCC_1_156735,13783.2301324503,14721.1374172185
tumor cells,Tumor,156907.0,AGSCC_1_156907,13689.49543379,14696.0890410959
Ki67+ tumor cells,Ki67+ tumor,157195.0,AGSCC_1_157195,14083.5452261307,15101.6055276382
Ki67+ tumor cells,Ki67+ tumor,157471.0,AGSCC_1_157471,13537.9326599327,14881.2491582492
Ki67+ tumor cells,Ki67+ tumor,157807.0,AGSCC_1_157807,13546.0950226244,13572.8484162896
tumor cells,Tumor,158360.0,AGSCC_1_158360,13841.2909738717,14680.1817102138
tumor cells,Tumor,158444.0,AGSCC_1_158444,13630.7001338688,14505.1311914324
Ki67+ tumor cells,Ki67+ tumor,158498.0,AGSCC_1_158498,13762.2464332036,14886.402075227
